Player_Id,COUNTRY_ID,Matches,Bat_Innings,Bowl_Innings,Not_Outs,Runs_Scored,Highest_Score,Hundreds,Fifties,Ducks,Maidens,Runs_Conceded,Wickets,BBI,Four_Wkt_Hauls,Five_Wkt_Hauls,Catches,Stumpings,COUNTRY_NAME,ODI_BOWLING.Balls,ODI_BOWLING.SR,Player_Name
1471,ENG,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,JA Snow
1471,ENG,8,0,8,0,0,0,0,0,0,11,232,14,4\11,2,0,0,0,England,538,38.4,JA Snow
1472,ENG,7,0,6,0,0,0,0,0,0,7,222,5,2\43,0,0,0,0,England,288,57.6,SP Jones
1473,ENG,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,England,0,0,NV Radford
1473,ENG,6,0,6,0,0,0,0,0,0,4,230,2,1\32,0,0,0,0,England,348,174,NV Radford
1474,ENG,2,0,2,0,0,0,0,0,0,3,47,0,0,0,0,0,0,England,84,0,LB Taylor
1475,ENG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,R Illingworth
1475,ENG,2,0,2,0,0,0,0,0,0,2,84,4,3\50,0,0,0,0,England,130,32.5,R Illingworth
1476,ENG,3,0,3,0,0,0,0,0,0,2,144,3,2\59,0,0,0,0,England,156,52,JG Thomas
1477,ENG,4,0,4,0,0,0,0,0,0,2,193,7,4\49,1,0,0,0,England,221,31.5,SL Watkin
1478,ENG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,England,0,0,NGB Cook
1478,ENG,3,0,3,0,0,0,0,0,0,1,95,5,2\18,0,0,0,0,England,144,28.8,NGB Cook
1479,ENG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,N Gifford
1479,ENG,2,0,2,0,0,0,0,0,0,1,50,4,4\23,1,0,0,0,England,120,30,N Gifford
1480,ENG,1,0,1,0,0,0,0,0,0,1,67,4,4\67,1,0,0,0,England,66,16.5,DV Lawrence
1481,ENG,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,G Onions
1481,ENG,4,0,4,0,0,0,0,0,0,1,185,4,2\58,0,0,0,0,England,204,51,G Onions
1482,ENG,1,0,1,0,0,0,0,0,0,1,20,0,0,0,0,0,0,England,60,0,PI Pocock
1483,ENG,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,IDK Salisbury
1483,ENG,4,0,4,0,0,0,0,0,0,1,177,5,3\41,0,0,0,0,England,186,37.2,IDK Salisbury
1484,ENG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,AJ Tudor
1484,ENG,3,0,3,0,0,0,0,0,0,1,136,4,2\30,0,0,0,0,England,127,31.7,AJ Tudor
1485,ENG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,JP Agnew
1485,ENG,3,0,3,0,0,0,0,0,0,0,120,3,3\38,0,0,0,0,England,126,42,JP Agnew
1486,ENG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England,0,0,JE Benjamin
1486,ENG,2,0,2,0,0,0,0,0,0,0,47,1,1\22,0,0,0,0,England,72,72,JE Benjamin
1487,ENG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England,0,0,GA Cope
1487,ENG,2,0,2,0,0,0,0,0,0,0,35,2,1\16,0,0,0,0,England,112,56,GA Cope
1488,ENG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,PJ Franks
1488,ENG,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0,0,England,54,0,PJ Franks
1489,ENG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,AP Grayson
1489,ENG,2,0,2,0,0,0,0,0,0,0,60,3,3\40,0,0,0,0,England,90,30,AP Grayson
1490,ENG,1,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,England,36,0,AGR Loudon
1491,ENG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,K Shuttleworth
1491,ENG,1,0,1,0,0,0,0,0,0,0,29,1,1\29,0,0,0,0,England,56,56,K Shuttleworth
1492,ENG,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,England,6,0,DS Steele
1493,ENG,1,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,England,18,0,JP Taylor
1494,ENG,1,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,England,54,0,M Watkinson
1495,ENG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England,0,0,MC Cowdrey
1496,PAK,74,0,72,0,0,0,0,0,0,25,3221,110,6\27,6,1,0,0,Pakistan,3466,31.5, Naved-ul-Hasan
1497,PAK,30,0,30,0,0,0,0,0,0,7,1186,27,3\27,0,0,0,0,Pakistan,1492,55.2, Ata-ur-Rehman
1498,PAK,8,0,7,0,0,0,0,0,0,7,211,14,4\32,1,0,0,0,Pakistan,306,21.8, Jalal-ud-Din
1499,PAK,2,0,2,0,0,0,0,0,0,2,48,0,0,0,0,0,0,Pakistan,72,0, Fazl-e-Akbar
1500,PAK,375,0,6,0,0,0,0,0,0,1,64,3,1\0,0,0,0,0,Pakistan,58,19.3, Inzamam-ul-Haq
1501,PAK,146,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,Pakistan,24,0, Misbah-ul-Haq
1502,PAK,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0, Atiq-uz-Zaman
1503,PAK,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0, Moin-ul-Atiq
1504,PAK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0, Nasim-ul-Ghani
1505,PAK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0, Naumanullah
1506,PAK,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0, Rizwan-uz-Zaman
1507,PAK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0, Zulqarnain
1508,SA,13,0,13,0,0,0,0,0,0,2,561,17,3\27,0,0,0,0,South Africa,117,41.4,RE vander Merwe
1509,SA,10,0,10,0,0,0,0,0,0,2,551,13,2\21,0,0,0,0,South Africa,87,40.4,JJ vander Wath
1510,SL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sri Lanka,0,0,KADM Fernando
1510,SL,1,0,1,0,0,0,0,0,0,2,13,2,2\13,0,0,0,0,Sri Lanka,7,21,KADM Fernando
1511,SL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,FRMD Gunatilleke
1511,SL,1,0,1,0,0,0,0,0,0,1,34,0,0,0,0,0,0,Sri Lanka,9,0,FRMD Gunatilleke
1512,SL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,PS Jayaprakashdaran
1512,SL,1,0,1,0,0,0,0,0,0,1,21,1,1\21,0,0,0,0,Sri Lanka,6,36,PS Jayaprakashdaran
1513,SL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,FS Ahangama
1513,SL,1,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,Sri Lanka,3,0,FS Ahangama
1514,SL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,KG Perera
1514,SL,1,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Sri Lanka,2,0,KG Perera
1515,SL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,NLK Ratnayake
1515,SL,2,0,2,0,0,0,0,0,0,0,98,2,1\39,0,0,0,0,Sri Lanka,16,50.5,NLK Ratnayake
1516,SL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,S Weerakoon
1516,SL,2,0,1,0,0,0,0,0,0,0,49,1,1\49,0,0,0,0,Sri Lanka,10,60,S Weerakoon
1517,SL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0, Dunusinghe
1518,ENG,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,England,0,0,M Hendrick
1519,ENG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,0,0,MA Lynch
1520,NZ,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,New Zealand,0,0,Sir RJ
1521,IND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,0,0, T Yohannan
1522,PAK,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,Pakistan,0,0,Inzamam-ul-Haq
1523,PAK,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,Pakistan,0,0,Misbah-ul-Haq
1524,PAK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,Pakistan,0,0,Zulqarnain
1525,PAK,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,Pakistan,0,0,Naved-ul-Hasan
1526,PAK,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,Pakistan,0,0,Atiq-uz-Zaman
1527,PAK,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Pakistan,0,0,Rizwan-uz-Zaman
1528,PAK,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Pakistan,0,0,Jalal-ud-Din
1529,PAK,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0,Ata-ur-Rehman
1530,PAK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0,Fazl-e-Akbar
1531,PAK,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0,Moin-ul-Atiq
1532,PAK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0,Nasim-ul-Ghani
1533,PAK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0,Naumanullah
